Price Zones,Hour,Price
LZ_SOUTH,2918,54.02
LZ_SOUTH,2919,56.46
LZ_SOUTH,2920,37.62
LZ_SOUTH,2921,37.5
LZ_SOUTH,2922,29.16
LZ_SOUTH,2923,34.41
LZ_SOUTH,2924,27.02
LZ_SOUTH,2925,23.2
LZ_SOUTH,2926,19.63
LZ_SOUTH,2927,18.46
LZ_SOUTH,2928,16.8
LZ_SOUTH,2929,15.99
LZ_SOUTH,2930,15.44
LZ_SOUTH,2931,17.81
LZ_SOUTH,2932,20.86
LZ_SOUTH,2933,23.81
LZ_SOUTH,2934,23.69
LZ_SOUTH,2935,23.61
LZ_SOUTH,2936,24.93
LZ_SOUTH,2937,28.45
LZ_SOUTH,2938,33.27
LZ_SOUTH,2939,36.77
LZ_SOUTH,2940,40.24
LZ_SOUTH,2941,48.7
LZ_SOUTH,2942,55.85
LZ_SOUTH,2943,51.95
LZ_SOUTH,2944,38.9
LZ_SOUTH,2945,29.76
LZ_SOUTH,2946,26.05
LZ_SOUTH,2947,33.45
LZ_SOUTH,2948,30.38
LZ_SOUTH,2949,25.56
LZ_SOUTH,2950,22
LZ_SOUTH,2951,16.88
LZ_SOUTH,2952,16.13
LZ_SOUTH,2953,13.87
LZ_SOUTH,2954,11.35
LZ_SOUTH,2955,13.85
LZ_SOUTH,2956,17.25
LZ_SOUTH,2957,23.15
LZ_SOUTH,2958,23.55
LZ_SOUTH,2959,22.88
LZ_SOUTH,2960,23.23
LZ_SOUTH,2961,22.98
LZ_SOUTH,2962,23.64
LZ_SOUTH,2963,25.49
LZ_SOUTH,2964,25.35
LZ_SOUTH,2965,30.51
LZ_SOUTH,2966,32.39
LZ_SOUTH,2967,36.67
LZ_SOUTH,2968,35.32
LZ_SOUTH,2969,29.82
LZ_SOUTH,2970,35.25
LZ_SOUTH,2971,52.04
LZ_SOUTH,2972,34.87
LZ_SOUTH,2973,25.78
LZ_SOUTH,2974,23.09
LZ_SOUTH,2975,20.63
LZ_SOUTH,2976,19.91
LZ_SOUTH,2977,19.31
LZ_SOUTH,2978,19.06
LZ_SOUTH,2979,19.42
LZ_SOUTH,2980,20.39
LZ_SOUTH,2981,24
LZ_SOUTH,2982,23.25
LZ_SOUTH,2983,23.82
LZ_SOUTH,2984,25.41
LZ_SOUTH,2985,29.74
LZ_SOUTH,2986,29.55
LZ_SOUTH,2987,29.27
LZ_SOUTH,2988,35.87
LZ_SOUTH,2989,39.48
LZ_SOUTH,2990,51.11
LZ_SOUTH,2991,60.81
LZ_SOUTH,2992,56.88
LZ_SOUTH,2993,35.34
LZ_SOUTH,2994,31
LZ_SOUTH,2995,31.84
LZ_SOUTH,2996,27.03
LZ_SOUTH,2997,25.93
LZ_SOUTH,2998,22.49
LZ_SOUTH,2999,19.54
LZ_SOUTH,3000,17.31
LZ_SOUTH,3001,15.57
LZ_SOUTH,3002,10.88
LZ_SOUTH,3003,14.31
LZ_SOUTH,3004,16.76
LZ_SOUTH,3005,21.36
LZ_SOUTH,3006,21.19
LZ_SOUTH,3007,23.53
LZ_SOUTH,3008,23.86
LZ_SOUTH,3009,24.34
LZ_SOUTH,3010,26.02
LZ_SOUTH,3011,32.07
LZ_SOUTH,3012,34.46
LZ_SOUTH,3013,37.1
LZ_SOUTH,3014,50.48
LZ_SOUTH,3015,62.9
LZ_SOUTH,3016,44.76
LZ_SOUTH,3017,34.34
LZ_SOUTH,3018,30.43
LZ_SOUTH,3019,29.3
LZ_SOUTH,3020,26.39
LZ_SOUTH,3021,24.03
LZ_SOUTH,3022,20.6
LZ_SOUTH,3023,17.85
LZ_SOUTH,3024,14.28
LZ_SOUTH,3025,8.56
LZ_SOUTH,3026,6.11
LZ_SOUTH,3027,6.19
LZ_SOUTH,3028,7.28
LZ_SOUTH,3029,17.4
LZ_SOUTH,3030,19.71
LZ_SOUTH,3031,20.81
LZ_SOUTH,3032,22.36
LZ_SOUTH,3033,23.96
LZ_SOUTH,3034,24.39
LZ_SOUTH,3035,30.37
LZ_SOUTH,3036,30.23
LZ_SOUTH,3037,39.13
LZ_SOUTH,3038,50.94
LZ_SOUTH,3039,56.84
LZ_SOUTH,3040,40.4
LZ_SOUTH,3041,31.21
LZ_SOUTH,3042,28.09
LZ_SOUTH,3043,31.65
LZ_SOUTH,3044,26.83
LZ_SOUTH,3045,21.98
LZ_SOUTH,3046,20.14
LZ_SOUTH,3047,15.73
LZ_SOUTH,3048,13.59
LZ_SOUTH,3049,9.75
LZ_SOUTH,3050,8.65
LZ_SOUTH,3051,12.28
LZ_SOUTH,3052,18.2
LZ_SOUTH,3053,21.62
LZ_SOUTH,3054,21.62
LZ_SOUTH,3055,22.45
LZ_SOUTH,3056,28.66
LZ_SOUTH,3057,29.37
LZ_SOUTH,3058,40.82
LZ_SOUTH,3059,42.88
LZ_SOUTH,3060,46.7
LZ_SOUTH,3061,52.53
LZ_SOUTH,3062,56.15
LZ_SOUTH,3063,61.61
LZ_SOUTH,3064,45.85
LZ_SOUTH,3065,44.04
LZ_SOUTH,3066,43.48
LZ_SOUTH,3067,54.32
LZ_SOUTH,3068,44.84
LZ_SOUTH,3069,38.95
LZ_SOUTH,3070,25.26
LZ_SOUTH,3071,20.17
LZ_SOUTH,3072,19.38
LZ_SOUTH,3073,18.62
LZ_SOUTH,3074,18.33
LZ_SOUTH,3075,19.02
LZ_SOUTH,3076,21.02
LZ_SOUTH,3077,22.19
LZ_SOUTH,3078,21.55
LZ_SOUTH,3079,22.15
LZ_SOUTH,3080,23.48
LZ_SOUTH,3081,26.96
LZ_SOUTH,3082,28.39
LZ_SOUTH,3083,32.1
LZ_SOUTH,3084,34.79
LZ_SOUTH,3085,38.96
LZ_SOUTH,3086,40.27
LZ_SOUTH,3087,41
LZ_SOUTH,3088,33.03
LZ_SOUTH,3089,28.92
LZ_SOUTH,3090,25.92
LZ_SOUTH,3091,28.52
LZ_SOUTH,3092,27.09
LZ_SOUTH,3093,24.06
LZ_SOUTH,3094,20.89
LZ_SOUTH,3095,18.89
LZ_SOUTH,3096,16.45
LZ_SOUTH,3097,14.7
LZ_SOUTH,3098,16.34
LZ_SOUTH,3099,18.67
LZ_SOUTH,3100,20.61
LZ_SOUTH,3101,23.72
LZ_SOUTH,3102,23.59
LZ_SOUTH,3103,24.02
LZ_SOUTH,3104,26.15
LZ_SOUTH,3105,27.27
LZ_SOUTH,3106,26.8
LZ_SOUTH,3107,29.54
LZ_SOUTH,3108,34.47
LZ_SOUTH,3109,41.67
LZ_SOUTH,3110,45.07
LZ_SOUTH,3111,45.82
LZ_SOUTH,3112,34.1
LZ_SOUTH,3113,28.88
LZ_SOUTH,3114,26.41
LZ_SOUTH,3115,31.51
LZ_SOUTH,3116,26.32
LZ_SOUTH,3117,27.43
LZ_SOUTH,3118,22.14
LZ_SOUTH,3119,20.45
LZ_SOUTH,3120,19.86
LZ_SOUTH,3121,18.48
LZ_SOUTH,3122,18.66
LZ_SOUTH,3123,19.21
LZ_SOUTH,3124,22.01
LZ_SOUTH,3125,24.18
LZ_SOUTH,3126,23.16
LZ_SOUTH,3127,23.94
LZ_SOUTH,3128,25.71
LZ_SOUTH,3129,28.26
LZ_SOUTH,3130,32.14
LZ_SOUTH,3131,36.19
LZ_SOUTH,3132,45.38
LZ_SOUTH,3133,55.08
LZ_SOUTH,3134,59.72
LZ_SOUTH,3135,62.72
LZ_SOUTH,3136,45.59
LZ_SOUTH,3137,35.18
LZ_SOUTH,3138,35.8
LZ_SOUTH,3139,33.45
LZ_SOUTH,3140,28.98
LZ_SOUTH,3141,26.33
LZ_SOUTH,3142,22.7
LZ_SOUTH,3143,22.33
LZ_SOUTH,3144,21.2
LZ_SOUTH,3145,20.22
LZ_SOUTH,3146,20.23
LZ_SOUTH,3147,20.84
LZ_SOUTH,3148,22.34
LZ_SOUTH,3149,24.82
LZ_SOUTH,3150,24.57
LZ_SOUTH,3151,24.5
LZ_SOUTH,3152,28.51
LZ_SOUTH,3153,34.39
LZ_SOUTH,3154,38.85
LZ_SOUTH,3155,42.85
LZ_SOUTH,3156,51.2
LZ_SOUTH,3157,62.02
LZ_SOUTH,3158,78.89
LZ_SOUTH,3159,87.52
LZ_SOUTH,3160,65.56
LZ_SOUTH,3161,47.02
LZ_SOUTH,3162,40.82
LZ_SOUTH,3163,39.4
LZ_SOUTH,3164,34.18
LZ_SOUTH,3165,30.4
LZ_SOUTH,3166,23.32
LZ_SOUTH,3167,22.86
LZ_SOUTH,3168,21.51
LZ_SOUTH,3169,20.49
LZ_SOUTH,3170,20.11
LZ_SOUTH,3171,19.52
LZ_SOUTH,3172,20.23
LZ_SOUTH,3173,21.57
LZ_SOUTH,3174,21.68
LZ_SOUTH,3175,22.8
LZ_SOUTH,3176,24.22
LZ_SOUTH,3177,27.35
LZ_SOUTH,3178,29.64
LZ_SOUTH,3179,33.56
LZ_SOUTH,3180,39.54
LZ_SOUTH,3181,45.46
LZ_SOUTH,3182,60.4
LZ_SOUTH,3183,75
LZ_SOUTH,3184,51.74
LZ_SOUTH,3185,32.18
LZ_SOUTH,3186,28.68
LZ_SOUTH,3187,27.3
LZ_SOUTH,3188,25.86
LZ_SOUTH,3189,22.31
LZ_SOUTH,3190,21.65
LZ_SOUTH,3191,18.86
LZ_SOUTH,3192,17.37
LZ_SOUTH,3193,8.66
LZ_SOUTH,3194,6.54
LZ_SOUTH,3195,6.88
LZ_SOUTH,3196,8.83
LZ_SOUTH,3197,15.81
LZ_SOUTH,3198,18.05
LZ_SOUTH,3199,20.96
LZ_SOUTH,3200,23.17
LZ_SOUTH,3201,24.71
LZ_SOUTH,3202,25.27
LZ_SOUTH,3203,30.32
LZ_SOUTH,3204,34.04
LZ_SOUTH,3205,40.95
LZ_SOUTH,3206,53.41
LZ_SOUTH,3207,55.82
LZ_SOUTH,3208,39.25
LZ_SOUTH,3209,31.36
LZ_SOUTH,3210,28.41
LZ_SOUTH,3211,31.09
LZ_SOUTH,3212,26.66
LZ_SOUTH,3213,24.29
LZ_SOUTH,3214,20.36
LZ_SOUTH,3215,17.6
LZ_SOUTH,3216,16.07
LZ_SOUTH,3217,11.87
LZ_SOUTH,3218,9.33
LZ_SOUTH,3219,13.05
LZ_SOUTH,3220,17.85
LZ_SOUTH,3221,20.22
LZ_SOUTH,3222,21.68
LZ_SOUTH,3223,22.29
LZ_SOUTH,3224,24.59
LZ_SOUTH,3225,28
LZ_SOUTH,3226,29.13
LZ_SOUTH,3227,35.03
LZ_SOUTH,3228,39.39
LZ_SOUTH,3229,47.92
LZ_SOUTH,3230,61.03
LZ_SOUTH,3231,62.68
LZ_SOUTH,3232,41.02
LZ_SOUTH,3233,32.59
LZ_SOUTH,3234,30
LZ_SOUTH,3235,30.6
LZ_SOUTH,3236,26.24
LZ_SOUTH,3237,25.39
LZ_SOUTH,3238,21.11
LZ_SOUTH,3239,18.69
LZ_SOUTH,3240,16.09
LZ_SOUTH,3241,11.23
LZ_SOUTH,3242,11.85
LZ_SOUTH,3243,10.8
LZ_SOUTH,3244,17.9
LZ_SOUTH,3245,21.85
LZ_SOUTH,3246,22.46
LZ_SOUTH,3247,22.82
LZ_SOUTH,3248,23.83
LZ_SOUTH,3249,27.46
LZ_SOUTH,3250,28.84
LZ_SOUTH,3251,28.68
LZ_SOUTH,3252,32.72
LZ_SOUTH,3253,42.14
LZ_SOUTH,3254,52.36
LZ_SOUTH,3255,54.88
LZ_SOUTH,3256,37.69
LZ_SOUTH,3257,33.17
LZ_SOUTH,3258,28.98
LZ_SOUTH,3259,29.19
LZ_SOUTH,3260,28.22
LZ_SOUTH,3261,26.21
LZ_SOUTH,3262,21.11
LZ_SOUTH,3263,19.18
LZ_SOUTH,3264,18.16
LZ_SOUTH,3265,16.9
LZ_SOUTH,3266,16.65
LZ_SOUTH,3267,20
LZ_SOUTH,3268,21.71
LZ_SOUTH,3269,22.83
LZ_SOUTH,3270,23.53
LZ_SOUTH,3271,23.98
LZ_SOUTH,3272,26.79
LZ_SOUTH,3273,30.77
LZ_SOUTH,3274,33.76
LZ_SOUTH,3275,43.71
LZ_SOUTH,3276,50.89
LZ_SOUTH,3277,63.99
LZ_SOUTH,3278,71
LZ_SOUTH,3279,72.6
LZ_SOUTH,3280,54.26
LZ_SOUTH,3281,45.26
LZ_SOUTH,3282,35.51
LZ_SOUTH,3283,37.92
LZ_SOUTH,3284,30.05
LZ_SOUTH,3285,31.07
LZ_SOUTH,3286,22.8
LZ_SOUTH,3287,21.41
LZ_SOUTH,3288,19.26
LZ_SOUTH,3289,18
LZ_SOUTH,3290,17.81
LZ_SOUTH,3291,18.34
LZ_SOUTH,3292,20.95
LZ_SOUTH,3293,21.92
LZ_SOUTH,3294,21.67
LZ_SOUTH,3295,22
LZ_SOUTH,3296,22.72
LZ_SOUTH,3297,26.35
LZ_SOUTH,3298,27.71
LZ_SOUTH,3299,38.88
LZ_SOUTH,3300,44.4
LZ_SOUTH,3301,56.67
LZ_SOUTH,3302,70.63
LZ_SOUTH,3303,67.1
LZ_SOUTH,3304,49.58
LZ_SOUTH,3305,34.71
LZ_SOUTH,3306,35.15
LZ_SOUTH,3307,34.52
LZ_SOUTH,3308,28.15
LZ_SOUTH,3309,26.05
LZ_SOUTH,3310,22.22
LZ_SOUTH,3311,22.51
LZ_SOUTH,3312,19.97
LZ_SOUTH,3313,18.75
LZ_SOUTH,3314,18.41
LZ_SOUTH,3315,19.46
LZ_SOUTH,3316,22.34
LZ_SOUTH,3317,23.17
LZ_SOUTH,3318,22
LZ_SOUTH,3319,22.78
LZ_SOUTH,3320,23.71
LZ_SOUTH,3321,28.19
LZ_SOUTH,3322,29.73
LZ_SOUTH,3323,35.14
LZ_SOUTH,3324,40.28
LZ_SOUTH,3325,53.83
LZ_SOUTH,3326,61.64
LZ_SOUTH,3327,62.23
LZ_SOUTH,3328,40.53
LZ_SOUTH,3329,37.03
LZ_SOUTH,3330,31.86
LZ_SOUTH,3331,34.13
LZ_SOUTH,3332,28.16
LZ_SOUTH,3333,27.91
LZ_SOUTH,3334,24.44
LZ_SOUTH,3335,25.18
LZ_SOUTH,3336,21.45
LZ_SOUTH,3337,20.42
LZ_SOUTH,3338,19.38
LZ_SOUTH,3339,18.99
LZ_SOUTH,3340,20.2
LZ_SOUTH,3341,22.65
LZ_SOUTH,3342,22.68
LZ_SOUTH,3343,23.86
LZ_SOUTH,3344,27.15
LZ_SOUTH,3345,33.73
LZ_SOUTH,3346,35.18
LZ_SOUTH,3347,35.79
LZ_SOUTH,3348,38.83
LZ_SOUTH,3349,47.57
LZ_SOUTH,3350,52.79
LZ_SOUTH,3351,56.49
LZ_SOUTH,3352,43.15
LZ_SOUTH,3353,33.47
LZ_SOUTH,3354,32.96
LZ_SOUTH,3355,32.83
LZ_SOUTH,3356,31.05
LZ_SOUTH,3357,28.16
LZ_SOUTH,3358,22.92
LZ_SOUTH,3359,21.39
LZ_SOUTH,3360,20.14
LZ_SOUTH,3361,19.12
LZ_SOUTH,3362,18.81
LZ_SOUTH,3363,18.66
LZ_SOUTH,3364,19.22
LZ_SOUTH,3365,21.94
LZ_SOUTH,3366,21.05
LZ_SOUTH,3367,21.81
LZ_SOUTH,3368,23.03
LZ_SOUTH,3369,26.1
LZ_SOUTH,3370,26.5
LZ_SOUTH,3371,36.06
LZ_SOUTH,3372,34.6
LZ_SOUTH,3373,38.85
LZ_SOUTH,3374,47.83
LZ_SOUTH,3375,48.7
LZ_SOUTH,3376,40.18
LZ_SOUTH,3377,31.85
LZ_SOUTH,3378,31.45
LZ_SOUTH,3379,31.49
LZ_SOUTH,3380,28.38
LZ_SOUTH,3381,24.57
LZ_SOUTH,3382,21.92
LZ_SOUTH,3383,21.43
LZ_SOUTH,3384,20.25
LZ_SOUTH,3385,19.79
LZ_SOUTH,3386,19.7
LZ_SOUTH,3387,19.81
LZ_SOUTH,3388,21.73
LZ_SOUTH,3389,25.86
LZ_SOUTH,3390,24.8
LZ_SOUTH,3391,24.26
LZ_SOUTH,3392,26.52
LZ_SOUTH,3393,35.01
LZ_SOUTH,3394,35.06
LZ_SOUTH,3395,41.47
LZ_SOUTH,3396,42.33
LZ_SOUTH,3397,47.25
LZ_SOUTH,3398,57.69
LZ_SOUTH,3399,57.29
LZ_SOUTH,3400,44.62
LZ_SOUTH,3401,37.25
LZ_SOUTH,3402,33.47
LZ_SOUTH,3403,37.13
LZ_SOUTH,3404,33.35
LZ_SOUTH,3405,29.5
LZ_SOUTH,3406,24.62
LZ_SOUTH,3407,27.26
LZ_SOUTH,3408,25.37
LZ_SOUTH,3409,24.38
LZ_SOUTH,3410,23.44
LZ_SOUTH,3411,23.59
LZ_SOUTH,3412,24.31
LZ_SOUTH,3413,30.09
LZ_SOUTH,3414,25.23
LZ_SOUTH,3415,23.89
LZ_SOUTH,3416,27.02
LZ_SOUTH,3417,30.09
LZ_SOUTH,3418,29.99
LZ_SOUTH,3419,37.82
LZ_SOUTH,3420,39.59
LZ_SOUTH,3421,48.42
LZ_SOUTH,3422,56.82
LZ_SOUTH,3423,57.9
LZ_SOUTH,3424,44.02
LZ_SOUTH,3425,37.44
LZ_SOUTH,3426,33.36
LZ_SOUTH,3427,40.56
LZ_SOUTH,3428,34.72
LZ_SOUTH,3429,31.07
LZ_SOUTH,3430,25.88
LZ_SOUTH,3431,22.62
LZ_SOUTH,3432,20.67
LZ_SOUTH,3433,19.82
LZ_SOUTH,3434,19.73
LZ_SOUTH,3435,20.02
LZ_SOUTH,3436,21.7
LZ_SOUTH,3437,26
LZ_SOUTH,3438,24.3
LZ_SOUTH,3439,24.3
LZ_SOUTH,3440,24.24
LZ_SOUTH,3441,27.79
LZ_SOUTH,3442,28.71
LZ_SOUTH,3443,30.06
LZ_SOUTH,3444,33.49
LZ_SOUTH,3445,39.54
LZ_SOUTH,3446,45.53
LZ_SOUTH,3447,48.56
LZ_SOUTH,3448,43.43
LZ_SOUTH,3449,36.15
LZ_SOUTH,3450,33.53
LZ_SOUTH,3451,31.23
LZ_SOUTH,3452,28.26
LZ_SOUTH,3453,25.16
LZ_SOUTH,3454,22.35
LZ_SOUTH,3455,18.77
LZ_SOUTH,3456,7.2
LZ_SOUTH,3457,5.34
LZ_SOUTH,3458,6.32
LZ_SOUTH,3459,7.09
LZ_SOUTH,3460,16.89
LZ_SOUTH,3461,23.91
LZ_SOUTH,3462,21.76
LZ_SOUTH,3463,21.43
LZ_SOUTH,3464,22.16
LZ_SOUTH,3465,24.23
LZ_SOUTH,3466,27.06
LZ_SOUTH,3467,30.52
LZ_SOUTH,3468,37.06
LZ_SOUTH,3469,48.48
LZ_SOUTH,3470,59.37
LZ_SOUTH,3471,66.36
LZ_SOUTH,3472,57.52
LZ_SOUTH,3473,37.28
LZ_SOUTH,3474,32.34
LZ_SOUTH,3475,31.65
LZ_SOUTH,3476,30.2
LZ_SOUTH,3477,25.17
LZ_SOUTH,3478,23.73
LZ_SOUTH,3479,20.41
LZ_SOUTH,3480,17.83
LZ_SOUTH,3481,17.06
LZ_SOUTH,3482,17.24
LZ_SOUTH,3483,17.64
LZ_SOUTH,3484,20.84
LZ_SOUTH,3485,24
LZ_SOUTH,3486,22.14
LZ_SOUTH,3487,23.09
LZ_SOUTH,3488,25
LZ_SOUTH,3489,28.73
LZ_SOUTH,3490,36.29
LZ_SOUTH,3491,41.6
LZ_SOUTH,3492,50.24
LZ_SOUTH,3493,70
LZ_SOUTH,3494,94.72
LZ_SOUTH,3495,89.95
LZ_SOUTH,3496,59.18
LZ_SOUTH,3497,43.75
LZ_SOUTH,3498,38.52
LZ_SOUTH,3499,35.93
LZ_SOUTH,3500,33.55
LZ_SOUTH,3501,30.93
LZ_SOUTH,3502,25.55
LZ_SOUTH,3503,22.27
LZ_SOUTH,3504,20.98
LZ_SOUTH,3505,19.36
LZ_SOUTH,3506,18.82
LZ_SOUTH,3507,18.99
LZ_SOUTH,3508,20.44
LZ_SOUTH,3509,21.88
LZ_SOUTH,3510,21.44
LZ_SOUTH,3511,23.6
LZ_SOUTH,3512,25.38
LZ_SOUTH,3513,31.38
LZ_SOUTH,3514,30.73
LZ_SOUTH,3515,37.29
LZ_SOUTH,3516,45
LZ_SOUTH,3517,58.39
LZ_SOUTH,3518,76.42
LZ_SOUTH,3519,70.89
LZ_SOUTH,3520,48.05
LZ_SOUTH,3521,35.93
LZ_SOUTH,3522,34.05
LZ_SOUTH,3523,32.55
LZ_SOUTH,3524,29.63
LZ_SOUTH,3525,29.12
LZ_SOUTH,3526,25.03
LZ_SOUTH,3527,22.74
LZ_SOUTH,3528,21.43
LZ_SOUTH,3529,20.92
LZ_SOUTH,3530,18.36
LZ_SOUTH,3531,18.3
LZ_SOUTH,3532,18.01
LZ_SOUTH,3533,20.44
LZ_SOUTH,3534,19.94
LZ_SOUTH,3535,21.47
LZ_SOUTH,3536,23.51
LZ_SOUTH,3537,25.51
LZ_SOUTH,3538,27.01
LZ_SOUTH,3539,31.49
LZ_SOUTH,3540,38.01
LZ_SOUTH,3541,48.23
LZ_SOUTH,3542,57.62
LZ_SOUTH,3543,58.77
LZ_SOUTH,3544,40.52
LZ_SOUTH,3545,34.62
LZ_SOUTH,3546,31.01
LZ_SOUTH,3547,30.22
LZ_SOUTH,3548,27.67
LZ_SOUTH,3549,26.81
LZ_SOUTH,3550,24.81
LZ_SOUTH,3551,22.53
LZ_SOUTH,3552,21.03
LZ_SOUTH,3553,20.29
LZ_SOUTH,3554,19.55
LZ_SOUTH,3555,19.18
LZ_SOUTH,3556,19.79
LZ_SOUTH,3557,20.14
LZ_SOUTH,3558,20.07
LZ_SOUTH,3559,20.53
LZ_SOUTH,3560,22.25
LZ_SOUTH,3561,24.29
LZ_SOUTH,3562,25.11
LZ_SOUTH,3563,26.71
LZ_SOUTH,3564,30.88
LZ_SOUTH,3565,38.29
LZ_SOUTH,3566,36.4
LZ_SOUTH,3567,41.48
LZ_SOUTH,3568,30.83
LZ_SOUTH,3569,26.44
LZ_SOUTH,3570,25.66
LZ_SOUTH,3571,26.57
LZ_SOUTH,3572,25.54
LZ_SOUTH,3573,23.49
LZ_SOUTH,3574,21.84
LZ_SOUTH,3575,21.09
LZ_SOUTH,3576,20.62
LZ_SOUTH,3577,19.87
LZ_SOUTH,3578,19.73
LZ_SOUTH,3579,19.85
LZ_SOUTH,3580,21.5
LZ_SOUTH,3581,25.15
LZ_SOUTH,3582,23.95
LZ_SOUTH,3583,24.6
LZ_SOUTH,3584,26.17
LZ_SOUTH,3585,27.92
LZ_SOUTH,3586,33.6
LZ_SOUTH,3587,36.37
LZ_SOUTH,3588,40.73
LZ_SOUTH,3589,48.3
LZ_SOUTH,3590,54.45
LZ_SOUTH,3591,50.98
LZ_SOUTH,3592,36.93
LZ_SOUTH,3593,30.09
LZ_SOUTH,3594,30
LZ_SOUTH,3595,31.28
LZ_SOUTH,3596,27.43
LZ_SOUTH,3597,24.56
LZ_SOUTH,3598,22.12
LZ_SOUTH,3599,22.24
LZ_SOUTH,3600,20.92
LZ_SOUTH,3601,19.98
LZ_SOUTH,3602,19.96
LZ_SOUTH,3603,20.8
LZ_SOUTH,3604,22.26
LZ_SOUTH,3605,24.9
LZ_SOUTH,3606,24.75
LZ_SOUTH,3607,24.91
LZ_SOUTH,3608,26.24
LZ_SOUTH,3609,29.51
LZ_SOUTH,3610,34.85
LZ_SOUTH,3611,35.78
LZ_SOUTH,3612,42.04
LZ_SOUTH,3613,50.44
LZ_SOUTH,3614,54.36
LZ_SOUTH,3615,51.15
LZ_SOUTH,3616,39.79
LZ_SOUTH,3617,34.04
LZ_SOUTH,3618,33
LZ_SOUTH,3619,31.38
LZ_SOUTH,3620,28.09
LZ_SOUTH,3621,26.23
LZ_SOUTH,3622,24.16
LZ_SOUTH,3623,23.63
LZ_SOUTH,3624,22.51
LZ_SOUTH,3625,21.86
LZ_SOUTH,3626,21.5
LZ_SOUTH,3627,21.88
LZ_SOUTH,3628,22.96
LZ_SOUTH,3629,25.55
LZ_SOUTH,3630,25.98
LZ_SOUTH,3631,26.21
LZ_SOUTH,3632,28
LZ_SOUTH,3633,31.16
LZ_SOUTH,3634,34.52
LZ_SOUTH,3635,38.3
LZ_SOUTH,3636,43.58
LZ_SOUTH,3637,57.43
LZ_SOUTH,3638,57.21
LZ_SOUTH,3639,54.59
LZ_SOUTH,3640,39.33
LZ_SOUTH,3641,33.45
LZ_SOUTH,3642,31.73
LZ_SOUTH,3643,32.2
LZ_SOUTH,3644,30.38
LZ_SOUTH,3645,26.91
LZ_SOUTH,3646,23.79
LZ_SOUTH,3647,21.94
LZ_SOUTH,3648,20.77
LZ_SOUTH,3649,20.3
LZ_SOUTH,3650,20.23
LZ_SOUTH,3651,20.5
LZ_SOUTH,3652,22.03
LZ_SOUTH,3653,23.43
LZ_SOUTH,3654,24.25
LZ_SOUTH,3655,24.46
LZ_SOUTH,3656,26.51
LZ_SOUTH,3657,28.5
LZ_SOUTH,3658,33.55
LZ_SOUTH,3659,36.78
LZ_SOUTH,3660,48.18
LZ_SOUTH,3661,60.14
LZ_SOUTH,3662,62.88
LZ_SOUTH,3663,61.02
LZ_SOUTH,3664,42.16
LZ_SOUTH,3665,33.63
LZ_SOUTH,3666,29.3
LZ_SOUTH,3667,28.92
LZ_SOUTH,3668,25.65
LZ_SOUTH,3669,26.63
LZ_SOUTH,3670,24.08
LZ_SOUTH,3671,22.93
LZ_SOUTH,3672,21.19
LZ_SOUTH,3673,20.77
LZ_SOUTH,3674,20.55
LZ_SOUTH,3675,20.34
LZ_SOUTH,3676,20.53
LZ_SOUTH,3677,22.52
LZ_SOUTH,3678,22.92
LZ_SOUTH,3679,23.33
LZ_SOUTH,3680,25.51
LZ_SOUTH,3681,29.88
LZ_SOUTH,3682,31.13
LZ_SOUTH,3683,35.04
LZ_SOUTH,3684,45
LZ_SOUTH,3685,57.84
LZ_SOUTH,3686,65
LZ_SOUTH,3687,59.18
LZ_SOUTH,3688,40.3
LZ_SOUTH,3689,32.9
LZ_SOUTH,3690,31.16
LZ_SOUTH,3691,27.77
LZ_SOUTH,3692,27.58
LZ_SOUTH,3693,26.38
LZ_SOUTH,3694,23.71
LZ_SOUTH,3695,23.62
LZ_SOUTH,3696,22.03
LZ_SOUTH,3697,21.31
LZ_SOUTH,3698,20.99
LZ_SOUTH,3699,20.49
LZ_SOUTH,3700,20.65
LZ_SOUTH,3701,21.3
LZ_SOUTH,3702,21.76
LZ_SOUTH,3703,22.06
LZ_SOUTH,3704,24.99
LZ_SOUTH,3705,26.84
LZ_SOUTH,3706,31.81
LZ_SOUTH,3707,34.83
LZ_SOUTH,3708,40.18
LZ_SOUTH,3709,49.81
LZ_SOUTH,3710,55
LZ_SOUTH,3711,54.04
LZ_SOUTH,3712,40.44
LZ_SOUTH,3713,32.73
LZ_SOUTH,3714,29.13
LZ_SOUTH,3715,30.54
LZ_SOUTH,3716,27.92
LZ_SOUTH,3717,26.57
LZ_SOUTH,3718,24.15
LZ_SOUTH,3719,22.24
LZ_SOUTH,3720,21
LZ_SOUTH,3721,20.36
LZ_SOUTH,3722,20.04
LZ_SOUTH,3723,20.28
LZ_SOUTH,3724,21.18
LZ_SOUTH,3725,24.19
LZ_SOUTH,3726,24.82
LZ_SOUTH,3727,24.13
LZ_SOUTH,3728,25.27
LZ_SOUTH,3729,27.52
LZ_SOUTH,3730,32.42
LZ_SOUTH,3731,40.13
LZ_SOUTH,3732,51.56
LZ_SOUTH,3733,60
LZ_SOUTH,3734,74.08
LZ_SOUTH,3735,69.71
LZ_SOUTH,3736,47.5
LZ_SOUTH,3737,33.54
LZ_SOUTH,3738,29.85
LZ_SOUTH,3739,30.43
LZ_SOUTH,3740,26.72
LZ_SOUTH,3741,25.76
LZ_SOUTH,3742,24.38
